movie_id,title,avg_rating,release_year,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating_norm,rating_discreto,release_year_categoria,cluster
354,"Wedding Singer, The (1998)",3.486111111111111,1998.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.685823754789272,1,2,0
355,Sphere (1998),2.926829268292683,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5315391084945332,0,2,2
356,"Client, The (1994)",3.381443298969072,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.656949875577675,1,1,1
357,One Flew Over the Cuckoo's Nest (1975),4.291666666666667,1975.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9080459770114943,2,0,1
358,Spawn (1997),2.6153846153846154,1997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4456233421750663,0,2,2
359,"Assignment, The (1997)",3.5,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.689655172413793,1,2,1
360,Wonderland (1997),3.2,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6068965517241379,1,2,1
361,Incognito (1997),3.5,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.689655172413793,1,2,1
362,Blues Brothers 2000 (1998),2.8214285714285716,1998.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5024630541871922,0,2,0
363,Sudden Death (1995),2.723404255319149,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4754218635363169,0,1,1
364,Ace Ventura: When Nature Calls (1995),2.675675675675676,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462255358807083,0,1,0
365,Powder (1995),3.2083333333333335,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6091954022988506,1,1,1
366,Dangerous Minds (1995),3.3404255319148937,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6456346294937637,1,1,1
367,Clueless (1995),3.458823529411765,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6782961460446247,1,1,0
368,Bio-Dome (1996),1.903225806451613,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2491657397107898,0,2,0
369,Black Sheep (1996),2.6363636363636362,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45141065830720994,0,2,0
370,Mary Reilly (1996),2.8205128205128207,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5022104332449161,0,2,1
371,"Bridges of Madison County, The (1995)",3.1641791044776117,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5970149253731343,1,2,1
372,Jeffrey (1995),3.5294117647058822,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6977687626774848,1,1,0
373,Judge Dredd (1995),2.8974358974358974,1995.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5234305923961096,0,1,2
374,Mighty Morphin Power Rangers: The Movie (1995),2.272727272727273,1995.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35109717868338564,0,1,2
375,Showgirls (1995),1.9565217391304348,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2638680659670165,0,1,1
376,Houseguest (1994),2.8333333333333335,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5057471264367817,0,1,0
377,Heavyweights (1994),2.1538461538461537,1994.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3183023872679045,0,1,0
378,Miracle on 34th Street (1994),3.722772277227723,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7511095937179925,2,1,1
379,Tales From the Crypt Presents: Demon Knight (1995),2.9767441860465116,1995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.545308740978348,0,1,1
380,Star Trek: Generations (1994),3.336206896551724,1994.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6444708680142688,1,1,2
381,Muriel's Wedding (1994),3.55,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7034482758620689,2,1,0
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.5945945945945947,1994.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7157502329916123,2,1,0
383,"Flintstones, The (1994)",2.064516129032258,1994.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2936596218020022,0,1,0
384,Naked Gun 33 1/3: The Final Insult (1994),2.782608695652174,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4917541229385307,0,1,0
385,True Lies (1994),3.5625,1994.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7068965517241379,2,1,2
386,Addams Family Values (1993),2.8160919540229883,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5009908838684105,0,1,0
387,"Age of Innocence, The (1993)",3.3846153846153846,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6578249336870027,1,1,1
388,Beverly Hills Cop III (1994),2.392857142857143,1994.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3842364532019704,0,1,0
389,Black Beauty (1994),3.4444444444444446,1994.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6743295019157088,1,1,2
390,Fear of a Black Hat (1993),3.2,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6068965517241379,1,1,0
391,Last Action Hero (1993),2.7457627118644066,1993.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48158971361776737,0,1,0
392,"Man Without a Face, The (1993)",3.5441176470588234,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7018255578093305,2,1,1
393,Mrs. Doubtfire (1993),3.4114583333333335,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6652298850574713,1,1,0
394,Radioland Murders (1994),3.3333333333333335,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6436781609195402,1,1,0
395,Robin Hood: Men in Tights (1993),2.5892857142857144,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43842364532019706,0,1,0
396,Serial Mom (1994),2.814814814814815,1994.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5006385696040868,0,1,0
397,Striking Distance (1993),2.5833333333333335,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4367816091954023,0,1,1
398,Super Mario Bros. (1993),2.076923076923077,1993.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2970822281167109,0,1,2
399,"Three Musketeers, The (1993)",3.303370786516854,1993.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63541263076327,1,1,2
400,"Little Rascals, The (1994)",2.7222222222222223,1994.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47509578544061304,0,1,0
401,"Brady Bunch Movie, The (1995)",2.8026315789473686,1995.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4972776769509982,0,1,0
402,Ghost (1990),3.4647058823529413,1990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6799188640973631,1,0,0
403,Batman (1989),3.427860696517413,1989.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6697546749013553,1,0,2
404,Pinocchio (1940),3.6732673267326734,1940.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7374530556503928,2,0,3
405,Mission: Impossible (1996),3.313953488372093,1996.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6383319967923016,1,2,2
406,Thinner (1996),2.4489795918367347,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.39971850809289233,0,2,1
407,Spy Hard (1996),2.511627906976744,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4170008019246191,0,2,0
408,"Close Shave, A (1995)",4.491071428571429,1996.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9630541871921182,2,2,3
409,Jack (1996),3.142857142857143,1996.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5911330049261083,1,2,0
410,Kingpin (1996),3.1296296296296298,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5874840357598978,1,2,0
411,"Nutty Professor, The (1996)",2.914110429447853,1996.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.5280304632959594,0,2,2
412,"Very Brady Sequel, A (1996)",2.3978494623655915,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38561364479050797,0,2,0
413,Tales from the Crypt Presents: Bordello of Blood (1996),2.6363636363636362,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45141065830720994,0,2,1
414,My Favorite Year (1982),3.532258064516129,1982.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6985539488320356,1,0,0
415,"Apple Dumpling Gang, The (1975)",2.84,1975.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5075862068965517,0,0,0
416,Old Yeller (1957),3.484375,1957.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6853448275862069,1,0,1
417,"Parent Trap, The (1961)",3.095890410958904,1961.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5781766650921114,1,0,1
418,Cinderella (1950),3.5813953488372094,1950.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7121090617481957,2,0,3
419,Mary Poppins (1964),3.7247191011235956,1964.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7516466485858194,2,0,0
420,Alice in Wonderland (1951),3.6666666666666665,1951.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7356321839080459,2,0,3
421,William Shakespeare's Romeo and Juliet (1996),3.5943396226415096,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7156798959011061,2,2,1
422,Aladdin and the King of Thieves (1996),2.8461538461538463,1996.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5092838196286472,0,2,3
423,E.T. the Extra-Terrestrial (1982),3.8333333333333335,1982.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.7816091954022989,2,0,2
424,Children of the Corn: The Gathering (1996),1.3157894736842106,1996.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08711433756805809,0,2,1
425,Bob Roberts (1992),3.7411764705882353,1992.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561866125760649,2,0,0
426,"Transformers: The Movie, The (1986)",2.84375,1986.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5086206896551724,0,0,3
427,To Kill a Mockingbird (1962),4.292237442922374,1962.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9082034325303102,2,0,1
428,Harold and Maude (1971),3.8181818181818183,1971.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7774294670846394,2,0,0
429,"Day the Earth Stood Still, The (1951)",3.9381443298969074,1951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8105225737646641,2,0,1
430,Duck Soup (1933),4.0,1933.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8275862068965517,2,0,0
431,Highlander (1986),3.5359477124183005,1986.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6995717827360829,1,0,2
432,Fantasia (1940),3.7701149425287355,1940.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7641696393182719,2,0,3
433,Heathers (1989),3.690058479532164,1989.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7420850978019763,2,0,0
434,Forbidden Planet (1956),3.8358208955223883,1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7822954194544519,2,0,2
435,Butch Cassidy and the Sundance Kid (1969),3.949074074074074,1969.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8135376756066411,2,0,0
436,"American Werewolf in London, An (1981)",3.5353535353535355,1981.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.699407871821665,1,0,1
437,Amityville 1992: It's About Time (1992),1.0,1992.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1
438,Amityville 3-D (1983),1.1666666666666667,1983.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04597701149425287,0,0,1
439,Amityville: A New Generation (1993),1.0,1993.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1
440,Amityville II: The Possession (1982),1.6428571428571428,1982.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17733990147783252,0,0,1
441,"Amityville Horror, The (1979)",2.5660377358490565,1979.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4320104098893949,0,0,1
443,"Birds, The (1963)",3.808641975308642,1963.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7747977862920391,2,0,1
444,"Blob, The (1958)",2.717391304347826,1958.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4737631184407797,0,0,2
445,"Body Snatcher, The (1945)",3.5,1945.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.689655172413793,1,0,1
446,Burnt Offerings (1976),2.4444444444444446,1976.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3984674329501916,0,0,1
447,Carrie (1976),3.5041322314049586,1976.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6907950983186092,1,0,1
448,"Omen, The (1976)",3.388235294117647,1976.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6588235294117647,1,0,1
449,Star Trek: The Motion Picture (1979),3.034188034188034,1979.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5611553197760094,1,0,2
450,Star Trek V: The Final Frontier (1989),2.3968253968253967,1989.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.38533114395183354,0,0,2
451,Grease (1978),3.347058823529412,1978.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6474645030425964,1,0,0
452,Jaws 2 (1978),2.6666666666666665,1978.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.45977011494252873,0,0,1
453,Jaws 3-D (1983),1.9375,1983.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2586206896551724,0,0,1
454,Bastard Out of Carolina (1996),2.875,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5172413793103449,0,2,1
455,Jackie Chan's First Strike (1996),3.2551724137931033,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622116527942925,1,2,1
456,Beverly Hills Ninja (1997),2.3125,1997.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3620689655172413,0,2,0
457,Free Willy 3: The Rescue (1997),1.7407407407407407,1997.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20434227330779053,0,2,2
458,Nixon (1995),3.1222222222222222,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5854406130268199,1,1,1
459,"Cry, the Beloved Country (1995)",3.75,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7586206896551725,2,1,1
460,"Crossing Guard, The (1995)",3.0,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5517241379310345,1,1,1
461,Smoke (1995),3.6216216216216215,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7232059645852749,2,1,1
462,Like Water For Chocolate (Como agua para chocolate) (1992),3.804054054054054,1992.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7735321528424975,2,0,1
463,"Secret of Roan Inish, The (1994)",3.859154929577465,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7887323943661971,2,1,2
464,Vanya on 42nd Street (1994),3.5925925925925926,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7151979565772669,2,1,1
465,"Jungle Book, The (1994)",3.5647058823529414,1994.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7075050709939149,2,1,2
466,Red Rock West (1992),3.5961538461538463,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7161803713527851,2,0,1
467,"Bronx Tale, A (1993)",3.7916666666666665,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7701149425287356,2,1,1
468,Rudy (1993),3.3125,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6379310344827586,1,1,1
469,Short Cuts (1993),3.7761194029850746,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7658260422027793,2,1,1
470,Tombstone (1993),3.6666666666666665,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7356321839080459,2,1,1
471,Courage Under Fire (1996),3.6108597285067874,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.720237166484631,2,2,1
472,Dragonheart (1996),3.0822784810126582,1996.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5744216499345264,1,2,2
473,James and the Giant Peach (1996),3.126984126984127,1996.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5867542419266557,1,2,3
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.252577319587629,1963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8972627088517596,2,0,2
475,Trainspotting (1996),3.884,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7955862068965517,2,2,1
476,"First Wives Club, The (1996)",3.01875,1996.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5568965517241379,1,2,0
477,Matilda (1996),3.210526315789474,1996.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6098003629764066,1,2,0
478,"Philadelphia Story, The (1940)",4.115384615384615,1940.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8594164456233421,2,0,0
479,Vertigo (1958),4.251396648044692,1958.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8969370063571566,2,0,1
480,North by Northwest (1959),4.284916201117318,1959.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9061837796185707,2,0,0
481,"Apartment, The (1960)",3.9365079365079363,1960.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.810071154898741,2,0,0
482,Some Like It Hot (1959),3.984375,1959.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8232758620689654,2,0,0
483,Casablanca (1942),4.45679012345679,1942.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9535972754363559,2,0,1
484,"Maltese Falcon, The (1941)",4.2101449275362315,1941.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8855572213893051,2,0,1
485,My Fair Lady (1964),3.816,1964.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.7768275862068964,2,0,1
486,Sabrina (1954),3.796875,1954.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7715517241379309,2,0,0
487,Roman Holiday (1953),4.102941176470588,1953.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8559837728194725,2,0,0
488,Sunset Blvd. (1950),4.2,1950.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8827586206896553,2,0,1
489,Notorious (1946),4.115384615384615,1946.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.8594164456233421,2,0,1
490,To Catch a Thief (1955),4.02,1955.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.833103448275862,2,0,0
491,"Adventures of Robin Hood, The (1938)",3.791044776119403,1938.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7699433865156974,2,0,2
492,East of Eden (1955),3.864406779661017,1955.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7901811805961426,2,0,1
493,"Thin Man, The (1934)",4.15,1934.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8689655172413794,2,0,1
494,His Girl Friday (1940),4.0,1940.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8275862068965517,2,0,0
495,Around the World in 80 Days (1956),3.6610169491525424,1956.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734073641145529,2,0,0
496,It's a Wonderful Life (1946),4.121212121212121,1946.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8610240334378264,2,0,1
497,Bringing Up Baby (1938),3.838235294117647,1938.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7829614604462475,2,0,0
498,"African Queen, The (1951)",4.184210526315789,1951.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8784029038112523,2,0,2
499,Cat on a Hot Tin Roof (1958),3.9516129032258065,1958.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8142380422691881,2,0,1
500,Fly Away Home (1996),3.903225806451613,1996.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8008898776418242,2,2,2
501,Dumbo (1941),3.4959349593495936,1941.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6885337818895431,1,0,3
502,Bananas (1971),3.7017543859649122,1971.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7453115547489414,2,0,0
503,"Candidate, The (1972)",3.641025641025641,1972.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7285587975243147,2,0,1
504,Bonnie and Clyde (1967),3.819672131147541,1967.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.77784058790277,2,0,1
505,Dial M for Murder (1954),4.0,1954.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8275862068965517,2,0,1
506,Rebel Without a Cause (1955),3.8555555555555556,1955.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7877394636015326,2,0,1
507,"Streetcar Named Desire, A (1951)",3.816326530612245,1951.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.776917663617171,2,0,1
508,"People vs. Larry Flynt, The (1996)",3.5953488372093023,1996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7159582999198075,2,2,1
509,My Left Foot (1989),3.8512396694214877,1989.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7865488743231689,2,0,1
510,"Magnificent Seven, The (1954)",3.9421487603305785,1954.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8116272442291251,2,0,1
511,Lawrence of Arabia (1962),4.23121387283237,1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8913693442296194,2,0,2
512,Wings of Desire (1987),4.0,1987.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8275862068965517,2,0,0
513,"Third Man, The (1949)",4.333333333333333,1949.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9195402298850573,2,0,1
514,Annie Hall (1977),3.911111111111111,1977.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8030651340996168,2,0,0
515,"Boot, Das (1981)",4.203980099502488,1997.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8838565791731,2,2,1
516,Local Hero (1983),3.9682539682539684,1983.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188286808976465,2,0,0
517,Manhattan (1979),3.769230769230769,1979.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7639257294429708,2,0,0
518,Miller's Crossing (1990),3.651685393258427,1990.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7314994188299108,2,0,1
519,"Treasure of the Sierra Madre, The (1948)",4.1,1948.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8551724137931033,2,0,2
520,"Great Escape, The (1963)",4.104838709677419,1963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8565072302558397,2,0,2
521,"Deer Hunter, The (1978)",3.8333333333333335,1978.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7816091954022989,2,0,1
522,Down by Law (1986),3.7714285714285714,1986.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7645320197044335,2,0,0
523,Cool Hand Luke (1967),3.9939024390243905,1967.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8259041211101766,2,0,0
524,"Great Dictator, The (1940)",4.021739130434782,1940.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833583208395802,2,0,0
525,"Big Sleep, The (1946)",4.027397260273973,1946.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.8351440717997166,2,0,1
526,Ben-Hur (1959),3.8306451612903225,1959.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7808676307007786,2,0,2
527,Gandhi (1982),4.02051282051282,1982.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8332449160035366,2,0,1
528,"Killing Fields, The (1984)",4.132231404958677,1984.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8640638358506695,2,0,1
529,My Life as a Dog (Mitt liv som hund) (1985),3.978494623655914,1985.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8216536892843901,2,0,1
530,"Man Who Would Be King, The (1975)",4.025,1975.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8344827586206897,2,0,2
